uid	probability
dbd85869-39af-40f3-8875-e80ebe0f08f0	0.4753213991
dbd8820c-5e6e-43d4-91d8-bf5731702d37	0.50147718
dbd8dbbe-1802-4285-9ad7-9235367212f1	0.7521191666
dbd96feb-ef3e-43a1-95ea-a495c01272cb	0.4592422438
dbd99cf1-35a3-4bc6-9ab4-3248b13453d5	0.4823605778
dbdafee5-a915-4ab6-9a40-d56413691773	0.4753213991
dbdbd23c-a85b-44b9-ad9f-9772d1252ea3	0.5773367086
dbdcc4ae-59a6-4139-9278-d7cc7cc7354f	0.7801946896
dbdd0a73-bb8a-479c-a8de-d24dbf3e6577	0.2891731138
dbddbcb4-3a6d-4462-971e-a40f11c19d14	0.3445971607
dbe096fb-b057-4fb4-b3eb-9a2f8763c004	0.4753213991
dbe0cd0b-7be8-4d87-a630-388e454513a1	0.6515922344
dbe260dc-30af-4952-8343-bc110df345d7	0.4712278684
dbe4126d-6b11-4a89-aa69-3677cb42b801	0.4753213991
dbe5407b-47da-4651-bfcf-e3fe5e35c3e2	0.4753213991
dbe5d2ac-ed1a-4b91-a5da-d5baf42e960a	0.6861153263
dbe5e73c-0890-4a11-ac7f-8b0f9141d11e	0.7487346687
dbe5ed41-05e7-4d35-a4e3-f82318332d17	0.4753213991
dbe5ee61-e0de-48c1-b186-1ab2e67ede79	0.4753213991
dbe7b70c-f0b6-4062-9a38-a92181115a00	0.4753213991
dbe83da5-f729-4733-bc94-35047ca002c2	0.4753213991
dbe9eee9-4280-43d1-a1af-9b8b76af2958	0.4980376998
dbea0cbf-a173-41c9-98c5-aa860176cfec	0.4753213991
dbea46de-8aa6-406b-8e32-a854b6029f07	0.5605441181
dbebb92d-14b5-48da-b0b4-4455b8deee52	0.3954607167
dbec583f-5f15-485a-957e-be0141aec4f2	0.4090631813
dbee90e4-22b2-4883-aa3d-a481a11b8965	0.4753213991
dbeea96c-b126-4bcc-907a-3f8791e1c4fe	0.4753213991
dbeed05f-38d3-438a-a27b-475e0aecc779	0.4753213991
dbeef889-3a5c-4c66-b42f-b4a1840ba1e5	0.3628304797
dbefd0bc-216e-4183-a40c-80aa8262628a	0.4753213991
dbf03c3c-cbf7-4486-a79b-86d2e118ce5e	0.477608077
dbf14dd0-1250-4067-8c6f-cdd8e3218a1b	0.4753213991
dbf25940-150c-487f-b974-072171a5e847	0.747471111
dbf33bed-6dd1-4e90-b77f-1709aa2a6292	0.4753213991
dbf3dbfa-8115-43d5-a942-8605716312a7	0.0900167643
dbf59295-e471-4fe9-a343-62e6f9e13517	0.627924187
dbf92307-05ee-48df-908d-6043698aa58f	0.4753213991
dbfa4ee7-83a6-4fc4-927a-9a67ee3a2efc	0.4753213991
dbfb122e-7a0f-47c7-a7b0-4493e4a44e31	0.7734686516
dbfea17a-3463-4a0a-ac79-70df9e94877b	0.1554280935
0101e809-2dfc-45ee-9d01-07b23c87580d	0.3714954931
0103205e-bd48-4979-b600-b94359bbdd08	0.4753213991
0103c1e5-5ec3-4d87-8e8a-e40bcab7e4a0	0.1936362207
01041aa5-2cba-4d77-966c-776f32c0d148	0.4753213991
01059f3d-8546-4be7-9841-8e16612f6d2e	0.2774203447
0105db04-d17f-494c-9a30-0f7a107d2b2d	0.5605441181
0108d217-e476-493d-8c81-a9744f12451a	0.4753213991
010a7ac9-6e12-4689-baff-fb9f3033d50c	0.4753213991
010acb4a-8216-45ef-9c6e-89ed4851fc47	0.9025440911
010b2ac2-6fbe-4e0f-85b1-f473c5f9eae8	0.3950884936
010d2e04-d5b7-4860-b8f0-79c313e7f554	0.4753213991
010d4352-de29-4cd5-bf15-7fed8a3427d6	0.4753213991
010d6347-2743-46bf-9478-3e6893d70844	0.367844658
010e56e6-6ae1-4e9c-9550-9458d2d7aed7	0.4753213991
010f02c4-3a11-4f02-8d9e-6fc9d5360e22	0.8527117781
010f6273-4a2f-4ae6-80c7-a8e71b1b97b5	0.4753213991
010fd44f-3797-44ee-8315-8c15d94cfac7	0.4753213991
010fed68-fce0-4a90-9324-32445f02e91d	0.4753213991
01100535-cfc1-4ee4-a498-fcf5f94a2218	0.7011158815
0110a669-ee72-463c-b7fe-d24361941158	0.814062703
0112a6b6-84e5-4bb0-83a2-a81a3ed40691	0.4757329935
0113154e-e4ff-48bc-a0b2-8186b3c775af	0.4753213991
01157b30-c01c-4910-815e-cd9309dc1448	0.3667193443
0117f656-aafe-4d50-8604-4e4c0f7e6283	0.5678555413
011855fc-ed00-4e78-bf76-91eb6cdac43e	0.544574282
011c6a61-cb62-4563-b06c-5b0787799a62	0.7695283321
011dc611-186f-4bc5-954e-a6b34187b649	0.4753213991
01213137-270f-476a-8b89-2892b1d8fdbe	0.4753213991
012325a8-f1b0-4dc8-971e-4183122b96b0	0.4753213991
01236f2b-6cf5-49a3-9fb7-df072b772325	0.4753213991
0124a537-514a-4cb6-a259-811b125c2230	0.4753213991
0124f343-6d79-4018-b419-289f3c6ca9a6	0.4753213991
0126031d-2674-4eb0-9bf7-97c499fe6a43	0.4757329935
0126b89b-b4eb-4870-835b-24cc1d53e194	0.4753213991
012895dc-4d1a-40d7-be8c-ed6ac18aa099	0.4774526049
012af57b-f46c-4d0a-8f05-5fa6fa8c9389	0.7461562227
012b0aaf-28fa-4360-a57e-45b0c9bea88f	0.3645629092
012e7d8d-a4bc-4b49-8aee-f14311c75826	0.4753213991
012eb9aa-0cc2-4481-8170-89652f9b999a	0.4753213991
0130acd1-7ee3-4beb-b1af-c9ce5bcf8494	0.6176887839
0131eb42-dd59-4c6f-9637-41a110e4a22d	0.4753213991
01333afa-d807-4feb-8e18-2c7767d58f17	0.2991336013
01349d67-3f50-4a9b-9203-61240b3a5d4c	0.5773367086
0134d2f3-a0de-4254-bfbc-1531fe3085bb	0.3108112709
0136bf2a-b518-4510-a94a-dcfed536fe7e	0.8970837335
0136ce96-79dc-461b-9c6d-a5757fef11de	0.503204201
01386cd8-745a-4405-b152-ed80b7509b03	0.3409218265
013adfc9-9106-4e57-b246-47d8faf27cfc	0.55936041
013c7cf6-b45e-4876-8e70-27ed3c001c83	0.5392272485
013e24fa-c643-4bce-a674-4d73665d9d2d	0.4753213991
013e854c-aaeb-4a15-a0cc-86637c096c06	0.4094621764
013faf61-d872-4433-8cbc-b15ef42c45f3	0.3935778816
0141bfd6-669a-41bd-a90b-b8518ed8cd0e	0.5070855766
0142d869-75c0-49ca-9b25-8da6dfd6ab23	0.3628304797
01430e6b-5097-406b-8099-2d66113f0024	0.549004372
01433515-4d56-4db7-945d-96b034b807f7	0.4753213991
01433545-439f-449f-a1d4-e15e1a498ce9	0.5738592938
014672d9-b5e8-4c28-a32c-b070eb5c10b1	0.4753213991
014cf7b9-28ab-42fa-8816-ddfa0128ef3b	0.621141801
014da94c-2636-466f-b289-2d67f5d8b41c	0.2998511213
01501760-9ba3-4e68-bccb-71e57c36b08a	0.4753213991
0151cd33-1819-4d7f-a600-58538f99f0c5	0.4331029936
0152182b-55f9-4d2e-a913-cc47f05abd2f	0.4130594027
0152fc75-fc61-4a4a-8de6-5ae19d84ef4f	0.1693405123
01541ed7-f8d2-4a85-b0d9-096890c12db5	0.5605441181
01544012-c40f-48ef-9e3a-0d8901565e72	0.3100067782
0154851a-2c26-436c-8a49-2ad608f84c58	0.2857630616
0154eb47-fc65-433f-b916-3f51eafc12ad	0.4753213991
0155bac5-ae69-40a2-8b35-8c11d13c9982	0.3755739692
0155cf8c-de5d-4195-bd0d-2b8644e14678	0.6468784086
01571e98-28e2-44f9-bd63-c53724753021	0.503204201
015ea92f-8073-486d-987d-67826c755871	0.5609506107
016023de-1ea8-4bc7-ae84-2d753430c44e	0.3667193443
0160c2bd-496c-4af6-84f9-7054b76b29d2	0.6578098418
0161831e-652a-4b26-8fcb-0bcad3bc7af3	0.3515896484
0162c89e-69d2-4bd5-9747-19ae7ad103ad	0.3628304797
016521db-866b-4756-b978-d07f4157c217	0.4753213991
0165e318-efa5-4983-9900-176e7849e5f3	0.5704972297
0166b49b-e025-4501-8efc-79834a51900d	0.4856159328
0166c894-ce3b-410e-a45e-40a80890cf15	0.4049944554
01688193-97b1-49e8-a7db-6a8e6986b161	0.4753213991
0169dc3f-d534-47b6-b983-8dffd82ae669	0.3714954931
016a680e-c06f-4023-82ad-ae6c0a6ef75f	0.4753213991
016abd9a-136a-4812-9540-82a3a9e68786	0.4753213991
016b4866-923c-4105-85b6-90e9457905b8	0.6845882581
016b590f-9259-420f-8219-fa8baafb97a1	0.6036528388
016b71e4-d983-4b46-ad7c-c0ca4fd11f00	0.4753213991
016c47b1-6de6-436b-a4ed-3a64882f2f7f	0.397116556
016d36a0-17e6-45d5-a3d5-1b2c528bc3b6	0.3409218265
016d9d66-3051-4e0f-bc28-65c207f63710	0.4753213991
016eaf19-482b-4dd3-bd65-04d671a72cdf	0.3864465303
016fc097-9dc5-4c34-b077-3272e7ef073a	0.4753213991
016fc601-7964-4308-a897-4d15d992d71f	0.4753213991
017031bf-8cbb-4402-a375-f86e14ee8892	0.5177029842
01705996-4993-41d4-b58a-93f69deaaf9f	0.4635551665
01714e91-43ac-4d37-bcdd-ff061399e19c	0.4753213991
0171c61b-c8ba-49ea-a2cc-c3070263b9e7	0.4753213991
0174301c-c73c-4334-b20d-a27033770fef	0.4753213991
01765965-bb7a-481c-9b97-ea2e742b2120	0.4753213991
017799a7-8ac1-4788-8bba-9992f85d12a4	0.344740205
017b067f-f8a9-4c80-9738-c5406ddfb40a	0.4753213991
017f332e-973c-47c5-81c5-48bea17437fc	0.6176887839
0180760a-783c-42b0-ba82-bcb97835b23f	0.7997036452
0180a1bf-008c-435c-ae8b-5e69fad6e433	0.9404409116
01815d88-c1b9-4f9c-a5f5-84edf9b697c9	0.9243468673
0181cea9-3e9d-4b6d-b3d0-7c76207db4cc	0.8766711433
0181e1a2-0acd-452b-9787-f144cdb39230	0.4753213991
01822443-6f0d-41c8-aabc-9eb905e1a3aa	0.1097527746
0182a58a-d2d7-4fbd-89a5-0e616e372888	0.5060715841
0182b77c-c81e-446a-9c5e-c4e301ff963f	0.6403641464
0182fcab-a748-479d-a9e9-a0a67157484c	0.7137546372
0184b443-a0cf-4dcd-b69b-b3cd69b9a2cf	0.4971534767
0185cc01-bd9e-4766-bcef-fb9ad243f8ca	0.4753213991
01865229-f219-4be8-b7ec-736ce7574902	0.4802395082
01869cb1-bde3-4d0f-8590-a10850087520	0.4753213991
01879798-f402-49cd-b5f7-b1085a99885a	0.4753213991
018935a8-63e1-4e4c-a1e1-ab6d2c1368f5	0.3714954931
018bed84-1b4c-4a26-8362-2de376d7e545	0.4753213991
018e3932-e481-4d44-9f92-99d21a6220e2	0.3751699484
0192c34d-cd0c-451a-bdce-999d1b66d4c7	0.5734314616
0192cc54-559c-4c8e-89b4-5f4bf31e4245	0.4753213991
019310ab-efd7-494f-bc2f-eced9bbd3bb2	0.5958894181
0193677e-c1cf-41f9-8a69-38c18c49a277	0.4753213991
01964cd7-7b9d-427e-813f-a1bc2321b0f7	0.2201679554
01969d64-e18a-4e32-ae63-98e3e286f4a2	0.4753213991
019928cc-59a7-4aa5-a0d9-2b6c29174ec1	0.3767391359
0199840d-c0d8-439b-a4d1-e20a3b85c10b	0.4753213991
0199acaf-328e-461b-9117-26bdf89c57d7	0.3409218265
019a64ac-d692-4b38-9f15-9b6a13c1e697	0.6743040256
019acd5e-be9a-4cde-8280-0d2376dc016d	0.3208624843
019be20d-eb96-4263-b71f-e1ff39637302	0.503204201
019bf11f-a550-44c4-8d98-3d2f3232c316	0.2217828073
019c0dbc-9e73-4819-a86c-901fb943b5b5	0.4753213991
019c431f-07e6-4f16-a161-52027bc79cb9	0.5116018335
019c52af-5d6a-43da-adb6-7f5c5c6d01ae	0.5973100452
019c5d01-b3cc-4ad5-af55-312593277039	0.5116018335
019cbd72-44da-4856-afad-231e85d993d0	0.627924187
019d5bd9-13dd-41f3-a5b7-2ca006a61143	0.4753213991
019db169-7a44-41ee-b394-c6a48b50cfb6	0.2456935018
01a08ca2-90d6-466a-b14b-5dd42490093e	0.4753213991
01a27187-8e5c-4aae-a560-5aac4f610c55	0.5821664426
01a306f4-3862-4469-b43e-5099380175e4	0.5186778537
01a3a584-9b55-4c0d-a075-bf29466f8298	0.5131852783
01a3f45e-6d33-44dc-a50f-1c1b2b59b68f	0.8796245656
01a63e31-f427-486c-8448-6b1e95ebd9e1	0.5655181137
01a7c055-4e84-4606-b473-b411e62ea0ce	0.5972764149
01a7c8d0-6c51-48ee-a0e5-94773aed4fdd	0.4753213991
01a9a570-60a1-43ac-8f6d-69d4f5f50502	0.4753213991
01ab09e2-f005-40b7-bf33-6cf6f28e36bf	0.9768146214
01ad0e6c-078c-4d31-8d0d-982e462abf15	0.4753213991
01ad3828-fda6-4ec8-9c1c-3865412ef091	0.4753213991
01ad4f15-658f-4933-be76-7497ff3ffdef	0.4708166714
01ad7a97-39b9-4a74-bb69-2d80fbae3d5b	0.4797044527
01add4a8-b436-4231-98c8-3559e0e3696e	0.5074339622
01ade54a-f1a1-4d26-ba46-ee0434af8cc2	0.4630220861
01af1feb-9b7a-4591-9e37-4d8936c29206	0.2891731138
01b2545f-4969-46b1-8b88-380c71005c19	0.8834267283
01b269dd-164f-420b-ab1e-d07719936807	0.5638097039
01b286d8-96be-48d6-878c-02014772740e	0.4599949399
01b6bbfc-8898-4d6a-b55c-ab3595e1cd91	0.4753213991
01b7ffed-4c5c-4d3f-8709-76d694dabdf0	0.849137608
01b80a76-22d1-41d4-9f35-0b9966042a31	0.4753213991
01b93566-72c6-49d7-9471-c329fce33b66	0.6625333958
01bc06dc-9d88-4da7-8510-9b7c1d4334f3	0.5060715841
01bcc0f7-77e8-466c-976b-74a6007351e6	0.4753213991
01bcfab7-43d6-4202-a252-b1fd25206e74	0.3034966054
01bd4bd1-b254-4bdf-8465-504445de00de	0.5082523645
01bfb888-2e76-49d6-965c-4a11bcc164dd	0.7286115325
01c0a7a3-eb38-4935-873b-83ffbf4fa503	0.4753213991
01c12031-95dd-4a59-af9a-f58b8919e5db	0.9759698436
01c21600-fb57-4c1f-a6ca-803a8e777701	0.4630220861
01c406e7-2719-4140-8629-de001331e175	0.4753213991
01c716f6-7900-4aa9-a3d7-44fabcf35147	0.9713339313
01c82d19-28b6-4e9e-86de-23deb61db0c3	0.4753213991
01ca2bf1-5403-4f85-bc88-5ab24716e804	0.4753213991
01cbc973-8dc9-4604-9e41-d09b4c934bd9	0.4462430289
01cc458b-7989-407e-bea5-b2e390f13174	0.4753213991
01cf8da7-aa70-4254-af9e-0c22a1a49e25	0.7254321081
01cf9291-6186-4fb6-92a0-cda4d5ada922	0.4393916225
01cf9c4d-d19d-4bc3-97c8-7e8c30bd18ce	0.3954607167
01cfb6e1-bea4-4a7f-94bf-63d1147ed52d	0.5280667564
01d1510f-07ef-4a0e-a2ab-70061924a04b	0.5609506107
01d2a3dd-7849-4663-9428-24fcc1a593d9	0.2805096441
01d35056-f296-4985-a2c6-4f01d05d6c18	0.4753213991
01d4ddae-58c4-4742-bce5-6dd78c81ea47	0.4753213991
01d5f258-aacb-482f-b3cc-d8ff32fc60c2	0.4753213991
01d6238c-fd64-4594-9297-4610841d5a1b	0.4790604796
01d674ab-6ace-40af-8967-f6d56760114a	0.6324388228
01d6c9e8-bf5b-449c-9967-7dd4691a1230	0.4706826312
01d7581a-0fb0-4057-a4cb-3709aadf8748	0.5754402198
01d90d1b-71b6-40d4-919a-b70b00881c17	0.3022178083
01d9fe99-1a7c-4c35-9e4a-9e4c61dcb252	0.7945220832
01dcc2d0-4fac-45e3-959e-30e1d77b75e2	0.6825741135
01e08995-c6c9-42a5-ba41-2a5dbcba576d	0.7743613226
01e11fe5-14ab-41e7-a999-34b6f6d100f3	0.288834003
01e18a7c-cb1f-4651-a791-bbe2144cd34f	0.4753213991
01e28f14-7f96-4681-9fc1-666661be2aed	0.4757329935
01e29115-887d-4248-9e7a-d904c3db2ebe	0.4753213991
01e3563e-744d-4f62-abfb-0c42457b909a	0.627924187
01e51065-206c-41f0-97cb-9e4ebaad35fb	0.4753213991
01e64252-43f0-4674-8f60-87b6f2f241d2	0.4944582468
01e69153-2ffe-4b20-bab2-0dbd9cc2d298	0.4823605778
01e6b77c-0901-4d31-b086-33cc464618ee	0.4753213991
01e6d4bc-c3f8-4768-8b52-2393b41f4157	0.6068735111
01e6e16a-5888-4c69-a892-b7d8d99017b1	0.5738797633
01e8f5c3-c579-4cee-b1df-6cf102483e10	0.4753213991
01ea613c-f58f-4cbb-bd61-31b7a5f81189	0.4350568004
01eaa37f-c3f6-4419-9a61-2da4561e3d42	0.4753213991
01eac7a6-2629-411f-b820-9bf8ae89046c	0.5075510088
01ebfd21-efdc-4be4-bfb7-0512f48e98f9	0.4753213991
01ec1236-1db8-4a7a-9b5c-178bb62980ab	0.4753213991
01edb959-9a2a-4599-9eb3-bad538d54297	0.4200380089
01ee23a4-4cc8-4bff-8fb3-8babbb66169a	0.2015771087
01f1e4f3-de0b-4bcf-b50b-13924cac8e85	0.5605441181
01f35bfe-b518-49c6-a769-c45733e566db	0.8810309981
01f3df71-5c79-4c73-bc26-9fa5665ada96	0.4753213991
01f4fe50-0750-4938-a1ca-d4d2c47fcdf0	0.4753213991
01f5772b-038a-4489-937e-c53f237bc4c7	0.5605441181
01f6ccac-7835-4968-9e13-eb0c4c059e6e	0.4753213991
01f75f12-4774-4f55-b6c8-22c460d0ff67	0.4753213991
01f96dad-fd84-4cb8-a746-f0d384110a31	0.1179835671
01f9a1d1-33f9-4c5a-ac24-884ff7f8f69f	0.6621485938
01f9a977-5ac3-4d7b-9061-9d57eb1cf2b1	0.0664607225
01f9c0ee-9025-4a41-90a5-28106bb1861d	0.4780198474
01faf413-4bda-453a-aaa9-526c4ce17cb5	0.5674803392
01fb9dad-bfe5-4fd0-9a87-b69d4fdbb41e	0.6229662714
01fbe265-b295-45d7-906f-88f8227e925c	0.1833321201
01fc58c0-3ece-4ca5-a1aa-d6f792c6f659	0.4570586304
01fdc622-c560-4e1a-808a-3b907d53ddaf	0.6481834996
01fe7211-960d-4459-bfbd-0898cbcc84f0	0.4753213991
01fec35e-c716-49e1-95c0-61d2ef668eb4	0.4753213991
01ff7e7a-8e47-4ccf-aa5c-90a62e70db4c	0.5863660237
02014d4e-976a-45d8-a871-c2be082e8c8b	0.4753213991
0201e7fd-4d86-450d-8ad6-9d492717f3ff	0.7011158815
020216ec-5667-4140-b447-ea74e7b33fb8	0.4323544316
02068e6a-5300-478d-8725-e64cef4f03bd	0.8347337547
02072288-e4e8-48cb-bcbc-d543391eb554	0.7724814373
020746ff-efb8-4785-a464-b12b4f646f87	0.4753213991
02078aa8-e1fc-4325-b066-e0f94091337c	0.4753213991
020817c3-c443-41be-9305-f76fe1c5627d	0.8438628322
0208a91a-c607-4ffd-9f46-f7164cb34d42	0.4753213991
020a7058-ba11-4363-88d1-0e5f28f2b924	0.969814338
020ae927-c961-4541-88e1-8d408f35c73b	0.3935778816
020b7b85-5b23-4cd7-b470-0554a160b649	0.4708166714
020c35a3-66da-4f86-ab60-46182cabf1c7	0.4911908546
020e0b13-5779-432f-a1c5-a0438e40d182	0.4753213991
020f17b4-fe7d-4543-bfdb-1ff71a991d71	0.8460185828
0210c88b-bddb-4f02-b685-a536cd8363dc	0.3638046945
02112ef3-30b1-46b4-a3d4-684f9ee9f9cb	0.4753213991
021407d1-a760-4e4c-9d0b-046ed1fab58f	0.3971776266
0214ea4b-fa17-4b3e-8c1a-34703a4b3e8e	0.4410312528
021523d6-b1af-44a0-9d51-a600700c1ca3	0.8793066199
0215242d-fb27-496c-a112-57ab562707a7	0.4753213991
021677d5-0c24-40fa-a962-cd8382877366	0.4753213991
0217c730-855c-432a-b52b-e11b4deea7aa	0.3219010499
0218333d-60ad-47d2-9bdd-fc6c7f8f3ebb	0.4753213991
02187668-7f3c-4881-9900-0ca3d4921aa8	0.545861086
02194476-ba8e-4824-a8ff-ddd59208119d	0.4997161844
0219bd91-fa15-4e73-a0ff-8ab694e5618d	0.4753213991
021badf1-7aed-467e-8aa1-6806c8be9c9b	0.3026059159
021bba33-a859-4fb8-8e03-aa0c175e001e	0.9157046274
021c6973-c9d5-4042-b804-26f42a080024	0.6403641464
021c9a61-4bb3-4b76-bf1f-875e970b53dd	0.4753213991
021db5d2-dc1e-40c5-b9fb-93d6e1bfce2d	0.4753213991
021df81a-49f8-4b4c-824a-862c15afde98	0.4753213991
02209267-8dc8-46bf-9550-bb091f56540f	0.4753213991
0221b48f-1ed0-4fb7-b9be-fe1829c72f7b	0.5477693328
0222c141-2b0e-4832-bf32-c383e1b2ddc8	0.848473731
02232d46-4ecd-4526-80ba-8e252f96d719	0.7311553322
02240737-1f59-4965-9b50-a3d8ed9b0b51	0.4753213991
0224b22f-80e6-4773-a7ec-66516186bdc7	0.4753213991
0224b783-29d0-4650-a4a5-b8afce5ee800	0.4568457415
022579cc-3da8-4300-bf0f-38ec19c1bc97	0.4753213991
0226a347-31fd-4b82-82a1-1561537abf79	0.7093801603
0226b259-a321-4132-a6c2-b7190264746f	0.6454384585
0229919d-a4b4-442e-b282-c2b2e109152e	0.9812225566
022a9545-6f4f-4bd6-a5f2-406da8ca4733	0.1388251723
022c1d93-e574-485f-a530-a880734d9861	0.9359982438
022c29a9-80b9-43e2-8a75-6ea22565c2a3	0.4753213991
022c42b6-7f03-4eb1-aad1-cd1e8256aba0	0.4753213991
022da235-88a9-4a8a-8e74-d90f8809e55e	0.9807606313
022f0ecc-12fd-4827-b119-42d1b15b6f50	0.4753213991
022f7fae-f3d5-4295-af2e-d62c0f583f46	0.4753213991
02308365-fdd2-46bb-a82a-8e1937d63a5c	0.8695291581
0230b9ec-847c-430e-8c08-9576b6753976	0.4753213991
02319e33-1da8-4889-97a1-4e3d0eb738b1	0.4753213991
0233be0a-f014-4922-88ad-70bd9522988c	0.6647339868
0234aba5-fd44-419f-8a44-074083691898	0.4753213991
0236f501-bb8b-42dc-ba63-0992cc8387c0	0.4753213991
0237f053-593d-4ba3-84d2-d373be8bd2f3	0.4753213991
0239295b-80c3-4fe9-9e83-8dc370689e99	0.5584135875
023a2731-6a0e-4f5b-93fd-b2e320fcb3d1	0.2099193285
023ae720-6835-4c96-b69f-ac76a0cc54b5	0.4643887404
023c2652-0f86-4a14-b6ca-de6b3a5de891	0.6991587173
023ca6ae-3d26-49c6-84bf-60eed21df1e5	0.4313608249
023e9084-6a1e-490b-af7e-49ae003f39a9	0.8481297022
023ef443-759d-4efb-8682-6161085b4f7a	0.6841987861
02422461-7fea-45ee-8a47-238a0d1b96a9	0.4753213991
02438c33-fa94-446c-905c-90af8d705e7a	0.4823605778
0244f5df-1100-43bf-8b15-d30d942dd4d1	0.7927488098
0245f870-5a66-4151-8a15-1a287a3c06cf	0.4753213991
0246ae4a-28c8-43f2-94c8-1a8606229053	0.378105133
0246ef2b-fad8-4fef-80c0-c78b3712fea5	0.4753213991
02475cb4-52d6-44a6-ae58-5cdf119af175	0.4703869799
0247c765-3bef-49ac-829d-6b4afe5b765f	0.4753213991
02482aeb-c731-489e-ac61-66bd0def5313	0.6108947847
0248c922-2d3b-4ced-858b-a2f1a4ac11a4	0.4753213991
02498f20-91c9-4c94-aafa-83be795a7e6a	0.4753213991
024a5bd1-2eee-4079-ba11-741bc2aa3a65	0.6578098418
024b6c02-f212-44ce-b7e3-3d3fe684b669	0.673889621
024be8b9-76c3-43fe-9ad6-8d18d6350eaf	0.4753213991
024c5e72-1f71-47a2-bb44-983584bbc3f2	0.4757329935
024d74c7-4a21-4f19-be5b-d757b8a404d2	0.4708166714
024e0726-0f09-4ba6-8a50-893f039d7362	0.4753213991
024efe28-1012-4db1-bdbb-656143625a72	0.5609506107
024f188b-f602-4534-a0f8-350620b27cd5	0.7505389239
02526d31-b701-4673-b4de-7943b5d334c3	0.4610385666
0254f888-fbf7-419f-8587-8fd45c7302ef	0.6579146826
02588603-308a-4905-94f1-427ab571ac01	0.4753213991
0258f883-c6ed-4ca9-b7ff-77dd58f425aa	0.3604794643
0259e7cd-67dc-4130-b501-44cde3120f8e	0.627924187
025e7367-6e92-442a-9c1d-3901e063d7c6	0.4740105976
025f05ac-901a-4ff7-812a-00a56f22628b	0.3704983418
025f6433-1553-4124-9b54-76dc3cd09d2c	0.4753213991
0263d15b-1098-4d2f-9dcd-da33795e730a	0.5847835911
0264a3ee-5497-490b-91c5-7b136bdb1f11	0.4802395082
0264a962-1912-45dd-bedf-b577d5662dd1	0.4753213991
02652375-fc85-488e-a51e-da3a9ebcca27	0.5370921117
02661df6-8a5c-4a45-9ee1-7e970bb33ce0	0.9649258948
0266346f-f72c-4b21-a1da-6a5803dd5e57	0.288834003
0267295e-e060-4fbd-9e8a-9dd007a5a254	0.4753213991
02683fff-2ff1-40d6-99e3-9d2d753ee6a1	0.4753213991
02688b44-53b2-4dea-bace-eec8591859b8	0.4753213991
0268f86d-6c12-434a-b645-1fc953845708	0.4753213991
02691082-86b6-48ce-bc9d-2aacd2d9e265	0.4753213991
0269454f-6dcd-4d30-b3d3-1aa46da47743	0.7936276702
026a59a1-327c-467f-860e-3a8d1ea7101b	0.8967718598
026c4cfc-c7e7-40e1-90c1-4d4c1ea5950a	0.4753213991
026ec844-38c5-49fd-a6e8-04aa3bbf8633	0.6370679537
026fb74b-934e-4397-8fbb-7273cdd7f63c	0.4753213991
02709f0d-eb3c-4209-862d-b891743fba1d	0.9875319817
0271ec63-c88a-482f-b605-b721da54c5e9	0.5605441181
027287e1-67fa-44eb-ba9f-8dcef01a9c3c	0.4753213991
0273fc45-edfd-439e-a73d-6011e5dfcb9f	0.4753213991
0274f35f-cd3e-4a8c-b599-c0a1b18d9f9a	0.5649266614
0275d8c9-a385-4502-a144-33737185a5c1	0.4753213991
02779bb0-1b38-4267-a6a8-ead824f2bed4	0.8712489383
02789422-e436-46c2-b66f-348958d6fec4	0.4753213991
0278ec6f-c9be-4896-8606-6b03f9ff5a04	0.4829513096
027a9c96-6f44-4f87-9f8b-c2b450995805	0.5773367086
027b270a-4397-48b0-aa9c-8091f8b09413	0.4753213991
027bfac3-067a-411b-9e02-ccc3ccc27861	0.7483396445
027db811-1a9f-4d70-80c2-88fd550fd771	0.5358535763
027de665-30b3-4370-bfc7-2ac12bb1ec14	0.9380717328
027e683b-3f1f-45e0-93f0-60420c0377a7	0.4794805774
02806a46-1956-465d-85af-8c09ba1d269e	0.4753213991
02817ecb-d8d0-4d71-8469-fa0d4458eadd	0.5060715841
0283159a-be28-4e5c-8de4-3a818a51f8e9	0.50147718
0283c677-3e9a-4af4-a1a3-0a3d86cf2090	0.2761335652
0286eac2-b906-46c5-ba8d-02de997e15fc	0.3040056384
02873a8d-1c47-430e-81b9-495f09aef525	0.4753213991
0288cd6d-cf8a-4b5c-a43b-208a35170d71	0.4753213991
0289e2a5-2209-4afd-8a69-5b6af1d55128	0.4753213991
028d5d48-1fb1-47b1-a264-81c7cffe7cff	0.4753213991
02910957-fa8c-4a64-8bbe-408afe1d68ea	0.5960017004
0292b405-7450-4546-8957-35fde1760059	0.5461063207
02967a65-990d-427c-8e18-c0af29cca041	0.4006303448
0296a55f-d336-4c96-92b5-4fa224991d86	0.4753213991
0296c30f-e925-42e8-bba3-388b5b0e916f	0.4753213991
0297d2dd-c3d1-41d8-b04b-41de44e271bb	0.4753213991
0298019f-9506-41ab-9307-0ad1c2fa1f78	0.1555524483
02991592-4035-4d6c-992d-8de758446878	0.3824030468
0299c8d7-7f13-4f4d-826c-8f88efd7afaa	0.8324440239
029d0b02-3010-43bc-9ed9-fe9db57dc0de	0.4753213991
029d4cf0-3d50-42d7-b6c5-1cbd1dd2a150	0.3592396946
029f351c-508f-4799-abce-37d64528b954	0.7521191666
